order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,Name Prefix,Gender,age,Customer Since,County,City,State,Zip,Region,Discount_Percent
100515492,26/05/2021,canceled,829960,OTHOTH5A0945D0A72F4,30,0.2,5.8,0,5.8,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515493,26/05/2021,canceled,829964,OTHOTH5A0945D0A72F4,30,0.2,5.8,0,5.8,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515494,26/05/2021,canceled,829984,OTHOTH5A0945D0A72F4,30,0.2,5.8,0,5.8,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515495,26/05/2021,canceled,829968,OTHOTH5A0945D0A72F4,30,0.2,5.8,0,5.8,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515496,26/05/2021,canceled,829972,OTHOTH5A0945D0A72F4,30,0.2,5.8,0,5.8,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515497,26/05/2021,canceled,829988,OTHOTH5A0945D0A72F4,30,0.2,5.8,0,5.8,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515498,26/05/2021,canceled,829976,OTHOTH5A0945D0A72F4,30,0.2,5.8,0,5.8,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515499,26/05/2021,canceled,829980,OTHOTH5A0945D0A72F4,30,0.2,5.8,0,5.8,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515506,26/05/2021,canceled,830004,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515507,26/05/2021,canceled,830008,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515508,26/05/2021,canceled,830012,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515509,26/05/2021,canceled,830016,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515510,26/05/2021,canceled,830020,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515511,26/05/2021,canceled,830024,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515512,26/05/2021,canceled,830028,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515513,26/05/2021,canceled,830032,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515514,26/05/2021,canceled,830038,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515515,26/05/2021,canceled,830042,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515516,26/05/2021,canceled,830046,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515517,26/05/2021,canceled,830050,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515572,26/05/2021,canceled,830156,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515573,26/05/2021,canceled,830157,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515574,26/05/2021,canceled,830158,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515575,26/05/2021,canceled,830159,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515576,26/05/2021,canceled,830164,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515577,26/05/2021,canceled,830166,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515578,26/05/2021,canceled,830160,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515579,26/05/2021,canceled,830161,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515580,26/05/2021,canceled,830162,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515581,26/05/2021,canceled,830163,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515582,26/05/2021,canceled,830165,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515583,26/05/2021,canceled,830168,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515584,26/05/2021,canceled,830167,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515585,26/05/2021,canceled,830169,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515586,26/05/2021,canceled,830172,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515587,26/05/2021,canceled,830173,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515588,26/05/2021,canceled,830174,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515589,26/05/2021,canceled,830175,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515590,26/05/2021,canceled,830176,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515591,26/05/2021,canceled,830170,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515592,26/05/2021,canceled,830171,OTHOTH5A0945D0A72F4,38,0.2,7.4,0,7.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515597,26/05/2021,canceled,830181,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515601,26/05/2021,canceled,830185,OTHOTH5A0945D0A72F4,22,0.2,4.2,0,4.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515602,26/05/2021,canceled,830186,OTHOTH5A0945D0A72F4,23,0.2,4.4,0,4.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515603,26/05/2021,canceled,830188,OTHOTH5A0945D0A72F4,24,0.2,4.6,0,4.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515608,26/05/2021,canceled,830193,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515609,26/05/2021,canceled,830194,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515610,26/05/2021,order_refunded,830195,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Valid,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515611,26/05/2021,canceled,830196,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515612,26/05/2021,canceled,830197,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515613,26/05/2021,order_refunded,830198,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Valid,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515614,26/05/2021,canceled,830201,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515615,26/05/2021,canceled,830199,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515616,26/05/2021,canceled,830200,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515617,26/05/2021,canceled,830202,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515618,26/05/2021,order_refunded,830203,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Valid,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515619,26/05/2021,canceled,830204,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515620,26/05/2021,order_refunded,830205,OTHOTH5A0945D0A72F4,29,0.2,5.6,0,5.6,Others,cod,Valid,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515621,26/05/2021,canceled,830212,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515622,26/05/2021,canceled,830206,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515623,26/05/2021,cod,830207,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,cod,Valid,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515624,26/05/2021,received,830208,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,cod,Valid,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515625,26/05/2021,order_refunded,830209,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,cod,Valid,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515626,26/05/2021,order_refunded,830211,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,cod,Valid,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515627,26/05/2021,canceled,830210,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515741,27/05/2021,canceled,830409,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,apg,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100515746,27/05/2021,canceled,830417,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,apg,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516083,28/05/2021,canceled,830953,OTHOTH5A0945D0A72F4,13,0.2,2.4,0,2.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516084,28/05/2021,canceled,830954,OTHOTH5A0945D0A72F4,13,0.2,2.4,0,2.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516085,28/05/2021,canceled,830955,OTHOTH5A0945D0A72F4,13,0.2,2.4,0,2.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516086,28/05/2021,canceled,830956,OTHOTH5A0945D0A72F4,13,0.2,2.4,0,2.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516087,28/05/2021,canceled,830957,OTHOTH5A0945D0A72F4,13,0.2,2.4,0,2.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516088,28/05/2021,canceled,830958,OTHOTH5A0945D0A72F4,13,0.2,2.4,0,2.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516089,28/05/2021,canceled,830959,OTHOTH5A0945D0A72F4,13,0.2,2.4,0,2.4,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516090,28/05/2021,canceled,830960,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516091,28/05/2021,canceled,830961,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516092,28/05/2021,canceled,830962,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516093,28/05/2021,canceled,830963,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516094,28/05/2021,canceled,830964,OTHOTH5A0945D0A72F4,12,0.2,2.2,0,2.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516097,28/05/2021,canceled,830969,OTHOTH5A0945D0A72F4,15,0.2,2.8,0,2.8,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516098,28/05/2021,canceled,830970,OTHOTH5A0945D0A72F4,15,0.2,2.8,0,2.8,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516099,28/05/2021,canceled,830971,OTHOTH5A0945D0A72F4,15,0.2,2.8,0,2.8,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516101,28/05/2021,canceled,830975,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516103,28/05/2021,canceled,830977,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516107,28/05/2021,canceled,830983,OTHOTH5A0945D0A72F4,9,0.2,1.6,0,1.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516108,28/05/2021,canceled,830984,OTHOTH5A0945D0A72F4,6,0.2,1,0,1,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516109,28/05/2021,canceled,830985,OTHOTH5A0945D0A72F4,6,0.2,1,0,1,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516110,28/05/2021,canceled,830986,OTHOTH5A0945D0A72F4,9,0.2,1.6,0,1.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516111,28/05/2021,canceled,830987,OTHOTH5A0945D0A72F4,6,0.2,1,0,1,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516119,28/05/2021,canceled,830997,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516122,28/05/2021,canceled,831000,OTHOTH5A0945D0A72F4,4,0.2,0.6,0,0.6,Others,cod,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516190,28/05/2021,canceled,831109,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,jazzwallet,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100516192,28/05/2021,canceled,831111,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,jazzvoucher,Gross,85385,2021,May-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100520386,07/06/2021,order_refunded,837270,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,cod,Valid,85385,2021,Jun-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100523588,11/06/2021,canceled,841685,OTHOTH5A0945D0A72F4,2,0.2,0.2,0.02,0.18,Others,jazzvoucher,Gross,85385,2021,Jun-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,10
100523609,11/06/2021,canceled,841715,OTHOTH5A0945D0A72F4,2,0.2,0.2,0.02,0.18,Others,jazzvoucher,Gross,85385,2021,Jun-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,10
100525775,13/06/2021,canceled,844825,OTHOTH5A0945D0A72F4,11,0.2,2,0,2,Others,Payaxis,Gross,85385,2021,Jun-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100525788,13/06/2021,canceled,844846,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,bankalfalah,Gross,85385,2021,Jun-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100525803,13/06/2021,canceled,844872,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,bankalfalah,Gross,85385,2021,Jun-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100530375,19/06/2021,canceled,851206,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,Easypay,Gross,85385,2021,Jun-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100530377,19/06/2021,canceled,851208,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,bankalfalah,Gross,85385,2021,Jun-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100530382,19/06/2021,canceled,851215,OTHOTH5A0945D0A72F4,2,0.2,0.2,0,0.2,Others,Payaxis,Gross,85385,2021,Jun-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100536175,30/06/2021,canceled,860947,OTHOTH5A0945D0A72F4,3,0.2,0.4,0,0.4,Others,bankalfalah,Gross,85385,2021,Jun-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100536177,30/06/2021,canceled,860949,OTHOTH5A0945D0A72F4,21,0.2,4,0,4,Others,bankalfalah,Gross,85385,2021,Jun-21,Mr.,M,24,12/08/2015,Murray,Chandler,MN,56122,Midwest,0
100445724,17/02/2021,order_refunded,731198,MATMOT59BA4FEEB29C8,2,7499.8,7499.8,0,7499.8,Mobiles & Tablets,cod,Valid,5242,2021,Feb-21,Mr.,M,60,08/12/1987,Hamilton,Cincinnati,OH,45258,Midwest,0
100445725,17/02/2021,order_refunded,731199,MAX59F82C6083212,2,311.9,311.9,0,311.9,Superstore,cod,Valid,85386,2021,Feb-21,Hon.,F,70,11/10/2013,Montgomery,Miquon,PA,19452,Northeast,0
100445726,17/02/2021,canceled,731200,COMHED59D489F396D01,2,159.9,159.9,0,159.9,Computing,cod,Gross,22192,2021,Feb-21,Drs.,F,37,12/31/1987,Suffolk,Melville,NY,11775,Northeast,0
100445727,17/02/2021,canceled,731201,COMSEA5A09949E2F97C,2,589.5,589.5,0,589.5,Computing,cod,Gross,22192,2021,Feb-21,Drs.,F,37,12/31/1987,Suffolk,Melville,NY,11775,Northeast,0
100453651,20/03/2021,complete,746208,OTHPCB5A7D8469A51FA,3,100,200,0,200,Others,easypay_voucher,Net,22192,2021,Mar-21,Drs.,F,37,12/31/1987,Suffolk,Melville,NY,11775,Northeast,0
100445729,17/02/2021,order_refunded,731205,BAGLAZ5A5496621C4BA,2,39.9,39.9,0,39.9,Beauty & Grooming,cod,Valid,85387,2021,Feb-21,Ms.,F,56,9/14/2005,Cook,Hometown,IL,60456,Midwest,0
100445729,17/02/2021,order_refunded,731206,BAGCLI5A1EA3B014D41,2,42.5,42.5,0,42.5,Beauty & Grooming,cod,Valid,85387,2021,Feb-21,Ms.,F,56,9/14/2005,Cook,Hometown,IL,60456,Midwest,0
100447034,24/02/2021,order_refunded,733517,BAGLAZ5A5496621C4BA,2,39.9,39.9,0,39.9,Beauty & Grooming,cod,Valid,85387,2021,Feb-21,Ms.,F,56,9/14/2005,Cook,Hometown,IL,60456,Midwest,0
100447034,24/02/2021,order_refunded,733518,BAGCLI5A1EA3B014D41,2,42.5,42.5,0,42.5,Beauty & Grooming,cod,Valid,85387,2021,Feb-21,Ms.,F,56,9/14/2005,Cook,Hometown,IL,60456,Midwest,0
100450889,12/03/2021,complete,740211,BAGTHU59D91BB68808D,2,39.9,39.9,0,39.9,Beauty & Grooming,cod,Net,85387,2021,Mar-21,Ms.,F,56,9/14/2005,Cook,Hometown,IL,60456,Midwest,0
100450889,12/03/2021,complete,740212,BAGFAN59ACAE8B92549,2,42.5,42.5,0,42.5,Beauty & Grooming,cod,Net,85387,2021,Mar-21,Ms.,F,56,9/14/2005,Cook,Hometown,IL,60456,Midwest,0
100445730,17/02/2021,canceled,731207,KABSHO59F82E21805A1,2,139.8,139.8,0,139.8,Kids & Baby,easypay_voucher,Gross,85388,2021,Feb-21,Hon.,F,40,7/15/2004,Montgomery,Rockville,MD,20851,South,0
100445731,17/02/2021,complete,731208,WOFSHO5A3233FF46982,2,50,50,0,50,Women's Fashion,jazzwallet,Net,85389,2021,Feb-21,Mr.,M,48,2/28/2010,Madison,Witter,AR,72776,South,0
100445732,17/02/2021,complete,731209,WOFDEA59F1ED66017E1,2,89.9,89.9,0,89.9,Women's Fashion,cod,Net,85390,2021,Feb-21,Prof.,M,18,10/09/2008,Lincoln,Otis,OR,97368,West,0
100445733,17/02/2021,canceled,731210,WOFJUN59BA6676ECA6F,2,468.5,468.5,0,468.5,Women's Fashion,cod,Gross,85391,2021,Feb-21,Mr.,M,36,9/28/2014,Hood,Lipan,TX,76462,South,0
100445736,17/02/2021,order_refunded,731216,MATHAR5A583C3EBD1A1,2,195.8,195.8,0,195.8,Mobiles & Tablets,cod,Valid,85392,2021,Feb-21,Mr.,M,38,9/18/2016,Warren,Brant Lake,NY,12815,Northeast,0
100460837,25/03/2021,complete,756180,MATNOK5A781952DF35C,2,249.9,249.9,0,249.9,Mobiles & Tablets,cod,Net,85392,2021,Mar-21,Mr.,M,38,9/18/2016,Warren,Brant Lake,NY,12815,Northeast,0
100445737,17/02/2021,complete,731217,WOFBUY59D5EBF1D396E-M,2,32.8,32.8,0,32.8,Women's Fashion,cod,Net,85393,2021,Feb-21,Ms.,F,30,3/14/2017,Scotts Bluff,Minatare,NE,69356,Midwest,0
100445744,17/02/2021,complete,731241,BAGDIN59BA2243D0885,2,88.9,88.9,0,88.9,Beauty & Grooming,cod,Net,85394,2021,Feb-21,Ms.,F,70,01/10/2017,Ramsey,Saint Paul,MN,55165,Midwest,0
100445748,17/02/2021,canceled,731247,MATLEN5A000D63006BF,2,1030.9,1030.9,0,1030.9,Mobiles & Tablets,Easypay,Gross,85395,2021,Feb-21,Mrs.,F,44,09/01/2009,Perry,Liverpool,PA,17045,Northeast,0
100446140,19/02/2021,canceled,731979,MEFPRI59F0E2F0E9A42-L,3,349.9,699.8,0,699.8,Men's Fashion,Easypay,Gross,85395,2021,Feb-21,Mrs.,F,44,09/01/2009,Perry,Liverpool,PA,17045,Northeast,0
